game_id,season,team,n_subs_logged,n_periods_with_subs,log_complete,season_end_year
20000317,2000-01,MIL,22,4,True,2001
20000317,2000-01,UTA,17,4,True,2001
20000318,2000-01,PHX,25,4,True,2001
20000318,2000-01,SAS,21,4,True,2001
20000319,2000-01,LAC,24,5,True,2001
20000319,2000-01,MIA,17,5,True,2001
20000320,2000-01,LAL,12,4,False,2001
20000320,2000-01,POR,10,3,False,2001
20000321,2000-01,SEA,20,4,True,2001
20000321,2000-01,VAN,16,4,True,2001
20000322,2000-01,NYK,17,4,True,2001
20000322,2000-01,TOR,14,4,False,2001
20000323,2000-01,DEN,18,4,True,2001
20000323,2000-01,SAS,20,4,True,2001
20000324,2000-01,GSW,9,3,False,2001
20000324,2000-01,HOU,9,4,False,2001
20000325,2000-01,BOS,30,4,True,2001
20000325,2000-01,SAC,12,4,False,2001
20000326,2000-01,NYK,12,3,False,2001
20000326,2000-01,UTA,14,4,False,2001
20000327,2000-01,DAL,18,4,True,2001
20000327,2000-01,PHI,23,4,True,2001
20000328,2000-01,CHH,15,4,True,2001
20000328,2000-01,WAS,19,4,True,2001
20000329,2000-01,DET,29,4,True,2001
20000329,2000-01,MIN,21,4,True,2001
20000330,2000-01,CLE,17,4,True,2001
20000330,2000-01,IND,19,4,True,2001
20000331,2000-01,ATL,22,4,True,2001
20000331,2000-01,CHI,19,4,True,2001
20000332,2000-01,MIL,17,4,True,2001
20000332,2000-01,TOR,13,4,False,2001
20000333,2000-01,LAC,19,4,True,2001
20000333,2000-01,PHX,21,4,True,2001
20000334,2000-01,LAL,16,4,True,2001
20000334,2000-01,VAN,19,4,True,2001
20000335,2000-01,ORL,18,4,True,2001
20000335,2000-01,POR,21,4,True,2001
20000336,2000-01,MIA,16,4,True,2001
20000336,2000-01,SEA,18,4,True,2001
20000337,2000-01,BOS,22,4,True,2001
20000337,2000-01,CHH,13,4,False,2001
20000338,2000-01,ATL,18,4,True,2001
20000338,2000-01,NJN,20,4,True,2001
20000339,2000-01,CLE,21,4,True,2001
20000339,2000-01,UTA,15,4,True,2001
20000340,2000-01,CHI,17,4,True,2001
20000340,2000-01,PHI,25,4,True,2001
20000341,2000-01,IND,20,5,True,2001
20000341,2000-01,MIN,18,5,True,2001
20000342,2000-01,DEN,12,4,False,2001
20000342,2000-01,HOU,9,4,False,2001
20000343,2000-01,PHX,25,4,True,2001
20000343,2000-01,SAS,19,4,True,2001
20000344,2000-01,GSW,13,4,False,2001
20000344,2000-01,MIA,19,4,True,2001
20000345,2000-01,MIL,20,5,True,2001
20000345,2000-01,NYK,29,5,True,2001
20000346,2000-01,NJN,18,4,True,2001
20000346,2000-01,SAC,14,4,False,2001
20000347,2000-01,LAL,19,4,True,2001
20000347,2000-01,TOR,20,5,True,2001
20000348,2000-01,DAL,19,4,True,2001
20000348,2000-01,DET,19,4,True,2001
20000349,2000-01,LAC,20,4,True,2001
20000349,2000-01,WAS,20,4,True,2001
20000350,2000-01,ORL,18,4,True,2001
20000350,2000-01,VAN,18,4,True,2001
20000351,2000-01,BOS,24,4,True,2001
20000351,2000-01,DAL,14,4,False,2001
20000352,2000-01,LAL,12,3,False,2001
20000352,2000-01,MIA,13,3,False,2001
20000353,2000-01,ATL,17,4,True,2001
20000353,2000-01,NYK,15,4,True,2001
20000354,2000-01,TOR,15,4,True,2001
20000354,2000-01,UTA,20,4,True,2001
20000355,2000-01,CHI,19,4,True,2001
20000355,2000-01,IND,19,3,False,2001
20000356,2000-01,HOU,16,4,True,2001
20000356,2000-01,SAS,18,4,True,2001
20000357,2000-01,DET,27,4,True,2001
20000357,2000-01,PHX,20,4,True,2001
20000358,2000-01,GSW,11,4,False,2001
20000358,2000-01,MIN,20,4,True,2001
20000359,2000-01,SAC,15,4,True,2001
20000359,2000-01,WAS,17,4,True,2001
20000360,2000-01,BOS,30,4,True,2001
20000360,2000-01,NJN,23,4,True,2001
20000361,2000-01,PHI,19,4,True,2001
20000361,2000-01,UTA,16,4,True,2001
20000362,2000-01,CHH,20,4,True,2001
20000362,2000-01,MIA,17,4,True,2001
20000363,2000-01,IND,29,5,True,2001
20000363,2000-01,TOR,10,4,False,2001
20000364,2000-01,DAL,13,4,False,2001
20000364,2000-01,POR,17,4,True,2001
20000365,2000-01,CLE,25,4,True,2001
20000365,2000-01,SAS,20,4,True,2001
20000366,2000-01,DEN,15,4,True,2001
20000366,2000-01,DET,25,4,True,2001
20000367,2000-01,LAC,19,3,False,2001
20000367,2000-01,MIN,22,4,True,2001
20000368,2000-01,SAC,13,4,False,2001
20000368,2000-01,SEA,16,4,True,2001
20000369,2000-01,VAN,23,4,True,2001
20000369,2000-01,WAS,22,4,True,2001
20000370,2000-01,BOS,26,4,True,2001
20000370,2000-01,NYK,18,4,True,2001
20000371,2000-01,CHI,17,4,True,2001
20000371,2000-01,ORL,18,4,True,2001
20000372,2000-01,MIL,27,4,True,2001
20000372,2000-01,NJN,12,4,False,2001
20000373,2000-01,HOU,11,4,False,2001
20000373,2000-01,LAL,19,4,True,2001
20000374,2000-01,NYK,18,4,True,2001
20000374,2000-01,PHI,27,4,True,2001
20000375,2000-01,CLE,24,4,True,2001
20000375,2000-01,MIA,19,4,True,2001
20000376,2000-01,ATL,14,4,False,2001
20000376,2000-01,TOR,12,4,False,2001
20000377,2000-01,IND,16,4,True,2001
20000377,2000-01,UTA,16,4,True,2001
20000378,2000-01,CHH,15,4,True,2001
20000378,2000-01,MIN,18,4,True,2001
20000379,2000-01,DAL,20,4,True,2001
20000379,2000-01,LAL,19,4,True,2001
20000380,2000-01,GSW,15,4,True,2001
20000380,2000-01,SAS,21,4,True,2001
20000381,2000-01,DEN,17,4,True,2001
20000381,2000-01,POR,22,4,True,2001
20000382,2000-01,SEA,22,4,True,2001
20000382,2000-01,WAS,20,4,True,2001
20000383,2000-01,SAC,11,3,False,2001
20000383,2000-01,VAN,15,4,True,2001
20000384,2000-01,MIA,19,3,False,2001
20000384,2000-01,NJN,18,4,True,2001
20000385,2000-01,CLE,23,4,True,2001
20000385,2000-01,ORL,14,4,False,2001
20000386,2000-01,CHH,15,4,True,2001
20000386,2000-01,SAS,17,5,True,2001
20000387,2000-01,ATL,16,4,True,2001
20000387,2000-01,IND,12,4,False,2001
20000388,2000-01,CHI,20,4,True,2001
20000388,2000-01,DET,16,4,True,2001
20000389,2000-01,BOS,24,4,True,2001
20000389,2000-01,MIL,21,4,True,2001
20000390,2000-01,MIN,19,4,True,2001
20000390,2000-01,UTA,12,4,False,2001
20000391,2000-01,GSW,8,3,False,2001
20000391,2000-01,HOU,7,4,False,2001
20000392,2000-01,DEN,23,4,True,2001
20000392,2000-01,PHX,19,4,True,2001
20000393,2000-01,LAC,17,4,True,2001
20000393,2000-01,VAN,17,4,True,2001
20000394,2000-01,SAC,8,4,False,2001
20000394,2000-01,SEA,16,4,True,2001
20000395,2000-01,POR,18,4,True,2001
20000395,2000-01,WAS,19,4,True,2001
20000396,2000-01,IND,13,4,False,2001
20000396,2000-01,ORL,20,4,True,2001
20000397,2000-01,LAL,23,4,True,2001
20000397,2000-01,POR,14,4,False,2001
20000398,2000-01,ATL,23,4,True,2001
20000398,2000-01,NJN,17,3,False,2001
20000399,2000-01,CHH,21,4,True,2001
20000399,2000-01,CLE,23,5,True,2001
20000400,2000-01,BOS,25,4,True,2001
20000400,2000-01,DET,17,4,True,2001
20000401,2000-01,MIL,16,4,True,2001
20000401,2000-01,ORL,20,4,True,2001
20000402,2000-01,MIN,17,4,True,2001
20000402,2000-01,TOR,11,4,False,2001
20000403,2000-01,DAL,15,4,True,2001
20000403,2000-01,SEA,19,4,True,2001
20000404,2000-01,HOU,13,4,False,2001
20000404,2000-01,SAS,17,4,True,2001
20000405,2000-01,DEN,15,4,True,2001
20000405,2000-01,LAC,26,4,True,2001
20000406,2000-01,PHI,31,4,True,2001
20000406,2000-01,UTA,16,4,True,2001
20000407,2000-01,PHX,13,4,False,2001
20000407,2000-01,VAN,16,4,True,2001
20000408,2000-01,NYK,19,4,True,2001
20000408,2000-01,WAS,19,4,True,2001
20000409,2000-01,IND,18,4,True,2001
20000409,2000-01,MIA,16,4,True,2001
20000410,2000-01,HOU,19,4,True,2001
20000410,2000-01,SEA,13,4,False,2001
20000411,2000-01,GSW,14,4,False,2001
20000411,2000-01,PHI,24,4,True,2001
20000412,2000-01,BOS,24,4,True,2001
20000412,2000-01,NJN,17,4,True,2001
20000413,2000-01,DET,22,4,True,2001
20000413,2000-01,ORL,19,4,True,2001
20000414,2000-01,CLE,24,4,True,2001
20000414,2000-01,MIL,19,4,True,2001
20000415,2000-01,CHI,18,4,True,2001
20000415,2000-01,SAS,21,4,True,2001
20000416,2000-01,ATL,23,4,True,2001
20000416,2000-01,MIN,17,4,True,2001
20000417,2000-01,DAL,15,4,True,2001
20000417,2000-01,LAC,15,3,False,2001
20000418,2000-01,DEN,13,4,False,2001
20000418,2000-01,TOR,12,4,False,2001
20000419,2000-01,POR,31,5,True,2001
20000419,2000-01,UTA,16,5,True,2001
20000420,2000-01,LAL,18,4,True,2001
20000420,2000-01,PHX,13,3,False,2001
20000421,2000-01,CHH,19,4,True,2001
20000421,2000-01,SAC,15,3,False,2001
20000422,2000-01,CHI,13,4,False,2001
20000422,2000-01,NYK,16,4,True,2001
20000423,2000-01,MIA,15,4,True,2001
20000423,2000-01,WAS,22,4,True,2001
20000424,2000-01,ATL,22,4,True,2001
20000424,2000-01,CLE,17,4,True,2001
20000425,2000-01,GSW,9,3,False,2001
20000425,2000-01,UTA,15,4,True,2001
20000426,2000-01,POR,13,4,False,2001
20000426,2000-01,VAN,11,4,False,2001
20000427,2000-01,BOS,18,4,True,2001
20000427,2000-01,ORL,21,4,True,2001
20000428,2000-01,DET,18,5,True,2001
20000428,2000-01,MIA,21,5,True,2001
20000429,2000-01,IND,13,4,False,2001
20000429,2000-01,SAS,16,4,True,2001
20000430,2000-01,MIN,17,4,True,2001
20000430,2000-01,NYK,17,4,True,2001
20000431,2000-01,DAL,26,4,True,2001
20000431,2000-01,HOU,17,4,True,2001
20000432,2000-01,DEN,18,4,True,2001
20000432,2000-01,MIL,23,4,True,2001
20000433,2000-01,PHX,18,4,True,2001
20000433,2000-01,TOR,16,3,False,2001
20000434,2000-01,LAC,23,5,True,2001
20000434,2000-01,LAL,14,5,False,2001
20000435,2000-01,PHI,21,5,True,2001
20000435,2000-01,SAC,12,4,False,2001
20000436,2000-01,CHH,19,4,True,2001
20000436,2000-01,SEA,17,4,True,2001
20000437,2000-01,GSW,15,4,True,2001
20000437,2000-01,VAN,20,4,True,2001
20000438,2000-01,DET,26,4,True,2001
20000438,2000-01,WAS,25,4,True,2001
20000439,2000-01,CHI,13,4,False,2001
20000439,2000-01,NJN,19,4,True,2001
20000440,2000-01,HOU,18,4,True,2001
20000440,2000-01,MIN,20,4,True,2001
20000441,2000-01,CHH,16,4,True,2001
20000441,2000-01,POR,18,4,True,2001
20000442,2000-01,MIN,20,4,True,2001
20000442,2000-01,WAS,19,4,True,2001
20000443,2000-01,NJN,12,4,False,2001
20000443,2000-01,ORL,15,4,True,2001
20000444,2000-01,ATL,16,4,True,2001
20000444,2000-01,BOS,21,4,True,2001
20000445,2000-01,CLE,16,4,True,2001
20000445,2000-01,HOU,13,4,False,2001
20000446,2000-01,CHI,14,3,False,2001
20000446,2000-01,MIL,18,4,True,2001
20000447,2000-01,MIA,21,4,True,2001
20000447,2000-01,SAS,19,4,True,2001
20000448,2000-01,LAC,22,4,True,2001
20000448,2000-01,TOR,12,4,False,2001
20000449,2000-01,PHX,22,5,True,2001
20000449,2000-01,SAC,21,5,True,2001
20000450,2000-01,IND,20,4,True,2001
20000450,2000-01,SEA,14,4,False,2001
20000451,2000-01,BOS,24,4,True,2001
20000451,2000-01,NYK,19,4,True,2001
20000452,2000-01,ATL,20,4,True,2001
20000452,2000-01,PHI,21,4,True,2001
20000453,2000-01,CLE,19,4,True,2001
20000453,2000-01,MIL,17,4,True,2001
20000454,2000-01,DAL,13,4,False,2001
20000454,2000-01,DET,30,4,True,2001
20000455,2000-01,LAC,21,4,True,2001
20000455,2000-01,PHX,16,4,True,2001
20000456,2000-01,LAL,17,4,True,2001
20000456,2000-01,UTA,18,4,True,2001
20000457,2000-01,DEN,15,4,True,2001
20000457,2000-01,GSW,15,4,True,2001
20000458,2000-01,IND,12,4,False,2001
20000458,2000-01,POR,18,4,True,2001
20000459,2000-01,CHH,18,4,True,2001
20000459,2000-01,VAN,15,4,True,2001
20000460,2000-01,NYK,20,5,True,2001
20000460,2000-01,ORL,29,5,True,2001
20000461,2000-01,MIA,15,2,False,2001
20000461,2000-01,NJN,16,4,True,2001
20000462,2000-01,CHI,15,4,True,2001
20000462,2000-01,WAS,10,3,False,2001
20000463,2000-01,MIN,20,4,True,2001
20000463,2000-01,SEA,17,4,True,2001
20000464,2000-01,DET,19,4,True,2001
20000464,2000-01,HOU,11,4,False,2001
20000465,2000-01,BOS,21,4,True,2001
20000465,2000-01,GSW,8,3,False,2001
20000466,2000-01,PHI,18,4,True,2001
20000466,2000-01,SEA,15,4,True,2001
20000467,2000-01,DAL,17,4,True,2001
20000467,2000-01,TOR,13,4,False,2001
20000468,2000-01,DEN,17,4,True,2001
20000468,2000-01,UTA,19,4,True,2001
20000469,2000-01,PHX,17,4,True,2001
20000469,2000-01,VAN,19,4,True,2001
20000470,2000-01,CHH,21,4,True,2001
20000470,2000-01,LAC,21,4,True,2001
20000471,2000-01,IND,27,5,True,2001
20000471,2000-01,SAC,20,5,True,2001
20000472,2000-01,MIL,22,4,True,2001
20000472,2000-01,POR,14,4,False,2001
20000473,2000-01,GSW,19,4,True,2001
20000473,2000-01,NJN,17,4,True,2001
20000474,2000-01,DAL,8,3,False,2001
20000474,2000-01,WAS,20,4,True,2001
20000475,2000-01,BOS,25,4,True,2001
20000475,2000-01,MIA,12,3,False,2001
20000476,2000-01,ATL,16,4,True,2001
20000476,2000-01,ORL,28,4,True,2001
20000477,2000-01,CLE,25,4,True,2001
20000477,2000-01,PHI,23,4,True,2001
20000478,2000-01,HOU,11,3,False,2001
20000478,2000-01,UTA,17,4,True,2001
20000479,2000-01,DET,22,4,True,2001
20000479,2000-01,SAS,24,4,True,2001
20000480,2000-01,NYK,19,4,True,2001
20000480,2000-01,WAS,23,4,True,2001
20000481,2000-01,SEA,12,4,False,2001
20000481,2000-01,TOR,11,2,False,2001
20000482,2000-01,CHH,34,4,True,2001
20000482,2000-01,DEN,16,4,True,2001
20000483,2000-01,MIN,20,4,True,2001
20000483,2000-01,PHX,18,4,True,2001
20000484,2000-01,LAC,29,4,True,2001
20000484,2000-01,LAL,20,4,True,2001
20000485,2000-01,MIL,17,4,True,2001
20000485,2000-01,VAN,13,4,False,2001
20000486,2000-01,BOS,31,4,True,2001
20000486,2000-01,POR,17,4,True,2001
20000487,2000-01,GSW,8,3,False,2001
20000487,2000-01,MIA,18,4,True,2001
20000488,2000-01,CLE,17,4,True,2001
20000488,2000-01,NJN,14,4,False,2001
20000489,2000-01,CHI,9,4,False,2001
20000489,2000-01,DAL,17,4,True,2001
20000490,2000-01,IND,23,4,True,2001
20000490,2000-01,LAC,25,4,True,2001
20000491,2000-01,MIN,21,4,True,2001
20000491,2000-01,SAC,19,4,True,2001
20000492,2000-01,NJN,14,4,False,2001
20000492,2000-01,PHI,26,4,True,2001
20000493,2000-01,ORL,25,4,True,2001
20000493,2000-01,SAS,21,4,True,2001
20000494,2000-01,CHH,25,6,True,2001
20000494,2000-01,CHI,26,7,True,2001
20000495,2000-01,ATL,21,4,True,2001
20000495,2000-01,SEA,12,4,False,2001
20000496,2000-01,HOU,14,4,False,2001
20000496,2000-01,TOR,15,4,True,2001
20000497,2000-01,MIL,19,4,True,2001
20000497,2000-01,WAS,13,4,False,2001
20000498,2000-01,IND,31,4,True,2001
20000498,2000-01,UTA,19,4,True,2001
20000499,2000-01,DEN,12,4,False,2001
20000499,2000-01,VAN,14,3,False,2001
20000500,2000-01,BOS,27,4,True,2001
20000500,2000-01,MIA,20,4,True,2001
20000501,2000-01,PHI,19,4,True,2001
20000501,2000-01,POR,15,4,True,2001
20000502,2000-01,SEA,15,4,True,2001
20000502,2000-01,WAS,16,4,True,2001
20000503,2000-01,DET,18,4,True,2001
20000503,2000-01,TOR,16,4,True,2001
20000504,2000-01,DAL,15,4,True,2001
20000504,2000-01,MIN,22,4,True,2001
20000505,2000-01,DEN,16,4,True,2001
20000505,2000-01,LAC,19,4,True,2001
20000506,2000-01,CLE,20,4,True,2001
20000506,2000-01,SAC,13,4,False,2001
20000507,2000-01,HOU,18,4,True,2001
20000507,2000-01,NYK,18,4,True,2001
20000508,2000-01,NJN,15,4,True,2001
20000508,2000-01,ORL,20,4,True,2001
20000509,2000-01,CHH,16,4,True,2001
20000509,2000-01,POR,13,4,False,2001
20000510,2000-01,ATL,16,4,True,2001
20000510,2000-01,GSW,12,4,False,2001
20000511,2000-01,DAL,16,4,True,2001
20000511,2000-01,MIL,16,4,True,2001
20000512,2000-01,IND,19,4,True,2001
20000512,2000-01,PHX,14,3,False,2001
20000513,2000-01,BOS,31,4,True,2001
20000513,2000-01,TOR,14,4,False,2001
20000514,2000-01,PHI,19,4,True,2001
20000514,2000-01,WAS,19,4,True,2001
20000515,2000-01,DET,24,4,True,2001
20000515,2000-01,SAS,17,4,True,2001
20000516,2000-01,CHH,17,4,True,2001
20000516,2000-01,CHI,16,4,True,2001
20000517,2000-01,LAC,20,4,True,2001
20000517,2000-01,MIN,15,4,True,2001
20000518,2000-01,DEN,16,4,True,2001
20000518,2000-01,SAC,17,4,True,2001
20000519,2000-01,CLE,14,4,False,2001
20000519,2000-01,LAL,18,4,True,2001
20000520,2000-01,SEA,14,4,False,2001
20000520,2000-01,VAN,15,4,True,2001
20000521,2000-01,NYK,18,4,True,2001
20000521,2000-01,POR,16,4,True,2001
20000522,2000-01,PHI,27,4,True,2001
20000522,2000-01,SAS,21,4,True,2001
20000523,2000-01,GSW,13,4,False,2001
20000523,2000-01,ORL,16,3,False,2001
20000524,2000-01,ATL,22,4,True,2001
20000524,2000-01,LAC,22,4,True,2001
20000525,2000-01,IND,13,4,False,2001
20000525,2000-01,MIA,18,3,False,2001
20000526,2000-01,MIL,17,4,True,2001
20000526,2000-01,NJN,16,4,True,2001
20000527,2000-01,DAL,17,4,True,2001
20000527,2000-01,PHX,16,4,True,2001
20000528,2000-01,HOU,16,4,True,2001
20000528,2000-01,SAC,11,3,False,2001
20000529,2000-01,LAL,21,4,True,2001
20000529,2000-01,UTA,24,4,True,2001
20000530,2000-01,CLE,20,4,True,2001
20000530,2000-01,VAN,20,4,True,2001
20000531,2000-01,CHI,14,4,False,2001
20000531,2000-01,MIA,14,4,False,2001
20000532,2000-01,CHH,15,4,True,2001
20000532,2000-01,TOR,15,4,True,2001
20000533,2000-01,DET,23,4,True,2001
20000533,2000-01,POR,17,4,True,2001
20000534,2000-01,PHX,17,4,True,2001
20000534,2000-01,SEA,20,4,True,2001
20000535,2000-01,NYK,14,4,False,2001
20000535,2000-01,SAS,15,4,True,2001
20000536,2000-01,CHH,16,4,True,2001
20000536,2000-01,PHI,19,4,True,2001
20000537,2000-01,MIL,18,4,True,2001
20000537,2000-01,WAS,16,4,True,2001
20000538,2000-01,CHI,13,4,False,2001
20000538,2000-01,ORL,19,4,True,2001
20000539,2000-01,ATL,23,4,True,2001
20000539,2000-01,NJN,12,4,False,2001
20000540,2000-01,IND,15,4,True,2001
20000540,2000-01,LAC,24,4,True,2001
20000541,2000-01,BOS,30,4,True,2001
20000541,2000-01,MIN,26,4,True,2001
20000542,2000-01,DAL,11,4,False,2001
20000542,2000-01,SAC,17,3,False,2001
20000543,2000-01,DEN,17,4,True,2001
20000543,2000-01,SEA,21,4,True,2001
20000544,2000-01,HOU,19,5,True,2001
20000544,2000-01,UTA,18,4,True,2001
20000545,2000-01,LAL,15,5,True,2001
20000545,2000-01,VAN,17,5,True,2001
20000546,2000-01,CLE,12,4,False,2001
20000546,2000-01,GSW,17,4,True,2001
20000547,2000-01,DET,23,4,True,2001
20000547,2000-01,MIA,14,4,False,2001
20000548,2000-01,LAC,15,4,True,2001
20000548,2000-01,MIL,17,4,True,2001
20000549,2000-01,HOU,17,4,True,2001
20000549,2000-01,TOR,10,4,False,2001
20000550,2000-01,CLE,20,4,True,2001
20000550,2000-01,POR,11,4,False,2001
20000551,2000-01,NJN,17,4,True,2001
20000551,2000-01,WAS,21,4,True,2001
20000552,2000-01,CHI,16,4,True,2001
20000552,2000-01,PHI,24,4,True,2001
20000553,2000-01,CHH,15,4,True,2001
20000553,2000-01,DAL,14,4,False,2001
20000554,2000-01,SAS,11,3,False,2001
20000554,2000-01,TOR,7,4,False,2001
20000555,2000-01,DEN,13,4,False,2001
20000555,2000-01,VAN,15,4,True,2001
20000556,2000-01,MIN,17,4,True,2001
20000556,2000-01,UTA,15,4,True,2001
20000557,2000-01,BOS,21,4,True,2001
20000557,2000-01,SAC,11,4,False,2001
20000558,2000-01,PHX,19,4,True,2001
20000558,2000-01,SEA,14,4,False,2001
20000559,2000-01,ATL,15,4,True,2001
20000559,2000-01,IND,16,4,True,2001
20000560,2000-01,CHI,15,4,True,2001
20000560,2000-01,DET,25,4,True,2001
20000561,2000-01,DAL,22,5,True,2001
20000561,2000-01,ORL,27,5,True,2001
20000562,2000-01,BOS,26,4,True,2001
20000562,2000-01,LAC,26,4,True,2001
20000563,2000-01,GSW,8,3,False,2001
20000563,2000-01,HOU,8,4,False,2001
20000564,2000-01,MIA,19,4,True,2001
20000564,2000-01,POR,16,4,True,2001
20000565,2000-01,NJN,16,4,True,2001
20000565,2000-01,PHI,19,4,True,2001
20000566,2000-01,CHH,16,3,False,2001
20000566,2000-01,MIL,14,4,False,2001
20000567,2000-01,TOR,12,4,False,2001
20000567,2000-01,WAS,18,4,True,2001
20000568,2000-01,DET,22,4,True,2001
20000568,2000-01,NYK,15,4,True,2001
20000569,2000-01,CLE,21,4,True,2001
20000569,2000-01,DEN,17,4,True,2001
20000570,2000-01,GSW,10,3,False,2001
20000570,2000-01,PHX,12,4,False,2001
20000571,2000-01,HOU,14,4,False,2001
20000571,2000-01,LAL,16,4,True,2001
20000572,2000-01,MIN,20,4,True,2001
20000572,2000-01,SEA,18,4,True,2001
20000573,2000-01,MIA,19,4,True,2001
20000573,2000-01,VAN,16,4,True,2001
20000574,2000-01,CHI,18,4,True,2001
20000574,2000-01,NJN,16,4,True,2001
20000575,2000-01,DAL,16,4,True,2001
20000575,2000-01,DEN,12,4,False,2001
20000576,2000-01,ORL,28,5,True,2001
20000576,2000-01,SAS,35,5,True,2001
20000577,2000-01,POR,20,4,True,2001
20000577,2000-01,SAC,11,4,False,2001
20000578,2000-01,IND,15,4,True,2001
20000578,2000-01,NYK,15,4,True,2001
20000579,2000-01,PHI,14,3,False,2001
20000579,2000-01,TOR,13,4,False,2001
20000580,2000-01,ATL,20,4,True,2001
20000580,2000-01,WAS,13,4,False,2001
20000581,2000-01,DET,26,4,True,2001
20000581,2000-01,MIL,16,4,True,2001
20000582,2000-01,PHX,14,4,False,2001
20000582,2000-01,UTA,22,4,True,2001
20000583,2000-01,LAL,17,4,True,2001
20000583,2000-01,MIA,20,4,True,2001
20000584,2000-01,BOS,26,4,True,2001
20000584,2000-01,GSW,20,4,True,2001
20000585,2000-01,SAC,18,4,True,2001
20000585,2000-01,SEA,19,4,True,2001
20000586,2000-01,MIN,17,4,True,2001
20000586,2000-01,VAN,18,4,True,2001
20000587,2000-01,CLE,18,4,True,2001
20000587,2000-01,POR,17,4,True,2001
20000588,2000-01,ATL,15,4,True,2001
20000588,2000-01,BOS,18,4,True,2001
20000589,2000-01,CHH,21,4,True,2001
20000589,2000-01,WAS,22,4,True,2001
20000590,2000-01,ORL,30,6,True,2001
20000590,2000-01,TOR,21,5,True,2001
20000591,2000-01,CHI,12,4,False,2001
20000591,2000-01,POR,11,4,False,2001
20000592,2000-01,MIL,17,4,True,2001
20000592,2000-01,NYK,19,4,True,2001
20000593,2000-01,MIN,21,4,True,2001
20000593,2000-01,PHX,12,4,False,2001
20000594,2000-01,DAL,22,4,True,2001
20000594,2000-01,PHI,15,4,True,2001
20000595,2000-01,SAS,21,4,True,2001
20000595,2000-01,VAN,24,4,True,2001
20000596,2000-01,DEN,14,4,False,2001
20000596,2000-01,HOU,12,4,False,2001
20000597,2000-01,GSW,19,4,True,2001
20000597,2000-01,UTA,19,4,True,2001
20000598,2000-01,NJN,17,4,True,2001
20000598,2000-01,SAC,14,4,False,2001
20000599,2000-01,LAL,19,4,True,2001
20000599,2000-01,SEA,16,4,True,2001
20000600,2000-01,MIA,17,4,True,2001
20000600,2000-01,TOR,18,4,True,2001
20000601,2000-01,CHH,16,4,True,2001
20000601,2000-01,NYK,13,4,False,2001
20000602,2000-01,CHI,14,4,False,2001
20000602,2000-01,CLE,20,4,True,2001
20000603,2000-01,DET,18,4,True,2001
20000603,2000-01,PHX,20,4,True,2001
20000604,2000-01,HOU,15,4,True,2001
20000604,2000-01,PHI,16,4,True,2001
20000605,2000-01,LAC,22,5,True,2001
20000605,2000-01,SEA,18,5,True,2001
20000606,2000-01,GSW,14,4,False,2001
20000606,2000-01,NJN,18,4,True,2001
20000607,2000-01,IND,18,4,True,2001
20000607,2000-01,POR,13,4,False,2001
20000608,2000-01,MIN,23,4,True,2001
20000608,2000-01,ORL,28,4,True,2001
20000609,2000-01,DAL,15,4,True,2001
20000609,2000-01,VAN,13,4,False,2001
20000610,2000-01,DEN,19,4,True,2001
20000610,2000-01,UTA,19,4,True,2001
20000611,2000-01,SAC,17,3,False,2001
20000611,2000-01,SAS,15,4,True,2001
20000612,2000-01,BOS,29,4,True,2001
20000612,2000-01,PHX,21,4,True,2001
20000613,2000-01,DET,18,4,True,2001
20000613,2000-01,PHI,24,4,True,2001
20000614,2000-01,ATL,15,4,True,2001
20000614,2000-01,WAS,21,4,True,2001
20000615,2000-01,HOU,15,4,True,2001
20000615,2000-01,VAN,14,4,False,2001
20000616,2000-01,LAL,18,4,True,2001
20000616,2000-01,NJN,15,4,True,2001
20000617,2000-01,GSW,18,4,True,2001
20000617,2000-01,SEA,16,4,True,2001
20000618,2000-01,PHX,20,4,True,2001
20000618,2000-01,WAS,22,4,True,2001
20000619,2000-01,MIA,14,4,False,2001
20000619,2000-01,ORL,22,4,True,2001
20000620,2000-01,CHH,19,4,True,2001
20000620,2000-01,HOU,11,4,False,2001
20000621,2000-01,ATL,26,4,True,2001
20000621,2000-01,CLE,15,4,True,2001
